0.641489 	 -0.137257 	 1.742638  	 1.879895 	 -2.861816  	 255.000000  	 -0.118228 	 1.761668 	 1.879895 	 -1.862181 	 255.000000 	 0.015626 
0.650587 	 -0.134128 	 1.768587  	 1.902716 	 -2.968564  	 255.000000  	 -0.114522 	 1.788194 	 1.902716 	 -1.925060 	 255.000000 	 0.009097 
0.657377 	 -0.124534 	 1.795113  	 1.919647 	 -3.047274  	 255.000000  	 -0.105504 	 1.814143 	 1.919647 	 -1.988273 	 253.000000 	 0.006790 
0.657377 	 -0.098584 	 1.821063  	 1.919647 	 -3.047274  	 255.000000  	 -0.079555 	 1.840092 	 1.919647 	 -1.988273 	 253.000000 	 0.000000 
0.673116 	 -0.111537 	 1.847012  	 1.958549 	 -2.155270  	 253.000000  	 -0.091931 	 1.866618 	 1.958549 	 -1.159479 	 218.000000 	 0.015739 
0.673116 	 -0.085588 	 1.872961  	 1.958549 	 -2.155270  	 253.000000  	 -0.065982 	 1.892567 	 1.958549 	 -1.159479 	 218.000000 	 0.000000 
0.688739 	 -0.097773 	 1.898911  	 1.996684 	 -2.112950  	 226.000000  	 -0.078744 	 1.917940 	 1.996684 	 -1.073916 	 186.000000 	 0.015623 
0.688739 	 -0.071824 	 1.924860  	 1.996684 	 -2.112950  	 226.000000  	 -0.053371 	 1.943313 	 1.996684 	 -1.073916 	 186.000000 	 0.000000 
0.704864 	 -0.085300 	 1.950232  	 2.035532 	 -2.275334  	 215.000000  	 -0.067424 	 1.968109 	 2.035532 	 -1.230446 	 173.000000 	 0.016125 
0.704864 	 -0.058774 	 1.976758  	 2.035532 	 -2.275334  	 215.000000  	 -0.043204 	 1.992328 	 2.035532 	 -1.230446 	 173.000000 	 0.000000 
0.720604 	 -0.070813 	 2.002131  	 2.072944 	 -1.523947  	 185.000000  	 -0.056973 	 2.015971 	 2.072944 	 -1.479421 	 168.000000 	 0.015740 
0.720604 	 -0.046017 	 2.026927  	 2.072944 	 -1.523947  	 185.000000  	 -0.033907 	 2.039037 	 2.072944 	 -1.479421 	 168.000000 	 0.000000 
0.736230 	 -0.057277 	 2.052300  	 2.109577 	 -0.624900  	 141.000000  	 -0.048051 	 2.061526 	 2.109577 	 -0.891577 	 150.000000 	 0.015626 
0.736230 	 -0.033635 	 2.075942  	 2.109577 	 -0.624900  	 141.000000  	 -0.026138 	 2.083439 	 2.109577 	 -0.891577 	 150.000000 	 0.000000 
0.751842 	 -0.046653 	 2.099008  	 2.145661 	 -0.653850  	 117.000000  	 -0.041463 	 2.104198 	 2.145661 	 -1.023857 	 135.000000 	 0.015612 
0.751842 	 -0.024740 	 2.120921  	 2.145661 	 -0.653850  	 117.000000  	 -0.020127 	 2.125534 	 2.145661 	 -1.023857 	 135.000000 	 0.000000 
0.767435 	 -0.038923 	 2.142257  	 2.181180 	 -0.904242  	 111.000000  	 -0.036040 	 2.145140 	 2.181180 	 -1.394053 	 140.000000 	 0.015593 
0.767435 	 -0.018740 	 2.162440  	 2.181180 	 -0.904242  	 111.000000  	 -0.016434 	 2.164746 	 2.181180 	 -1.394053 	 140.000000 	 0.000000 
0.783058 	 -0.034191 	 2.182046  	 2.216237 	 -1.290869  	 117.000000  	 -0.033037 	 2.183199 	 2.216237 	 -0.982719 	 136.000000 	 0.015623 
0.798686 	 -0.049111 	 2.201652  	 2.250763 	 -2.038348  	 154.000000  	 -0.049111 	 2.201652 	 2.250763 	 -1.611230 	 163.000000 	 0.015628 
0.802214 	 -0.040107 	 2.218375  	 2.258482 	 -1.956820  	 154.000000  	 -0.038954 	 2.219528 	 2.258482 	 -1.512807 	 162.000000 	 0.003528 
0.814753 	 -0.048857 	 2.236828  	 2.285685 	 -2.513481  	 181.000000  	 -0.048281 	 2.237404 	 2.285685 	 -2.017430 	 184.000000 	 0.012539 
0.814753 	 -0.032135 	 2.253551  	 2.285685 	 -2.513481  	 181.000000  	 -0.030981 	 2.254704 	 2.285685 	 -2.017430 	 184.000000 	 0.000000 
0.830479 	 -0.047869 	 2.271427  	 2.319295 	 -2.215539  	 189.000000  	 -0.046715 	 2.272580 	 2.319295 	 -1.763564 	 196.000000 	 0.015726 
0.830479 	 -0.031146 	 2.288150  	 2.319295 	 -2.215539  	 189.000000  	 -0.029416 	 2.289880 	 2.319295 	 -1.763564 	 196.000000 	 0.000000 
0.846084 	 -0.046054 	 2.306026  	 2.352080 	 -1.685481  	 176.000000  	 -0.043747 	 2.308332 	 2.352080 	 -1.141580 	 175.000000 	 0.015605 
0.846084 	 -0.028178 	 2.323902  	 2.352080 	 -1.685481  	 176.000000  	 -0.025871 	 2.326209 	 2.352080 	 -1.141580 	 175.000000 	 0.000000 
0.861702 	 -0.041386 	 2.342932  	 2.384317 	 -1.037757  	 153.000000  	 -0.039656 	 2.344661 	 2.384317 	 -0.585915 	 159.000000 	 0.015618 
0.861702 	 -0.023510 	 2.360808  	 2.384317 	 -1.037757  	 153.000000  	 -0.021203 	 2.363114 	 2.384317 	 -0.585915 	 159.000000 	 0.000000 
0.877329 	 -0.035003 	 2.380990  	 2.415993 	 -1.171681  	 137.000000  	 -0.034426 	 2.381567 	 2.415993 	 -0.706095 	 142.000000 	 0.015628 
0.877329 	 -0.017127 	 2.398867  	 2.415993 	 -1.171681  	 137.000000  	 -0.017127 	 2.398867 	 2.415993 	 -0.706095 	 142.000000 	 0.000000 
0.892954 	 -0.028600 	 2.418473  	 2.447073 	 -1.514049  	 139.000000  	 -0.029754 	 2.417319 	 2.447073 	 -1.067918 	 145.000000 	 0.015625 
0.902493 	 -0.030559 	 2.435196  	 2.465755 	 -1.867602  	 153.000000  	 -0.031713 	 2.434042 	 2.465755 	 -1.408014 	 158.000000 	 0.009539 
0.909068 	 -0.026007 	 2.452495  	 2.478502 	 -1.685243  	 150.000000  	 -0.028313 	 2.450189 	 2.478502 	 -1.249359 	 157.000000 	 0.006575 
0.909068 	 -0.008707 	 2.469795  	 2.478502 	 -1.685243  	 150.000000  	 -0.011014 	 2.467488 	 2.478502 	 -1.249359 	 157.000000 	 0.000000 
0.924774 	 -0.020843 	 2.487671  	 2.508514 	 -1.109099  	 132.000000  	 -0.024303 	 2.484211 	 2.508514 	 -0.681674 	 140.000000 	 0.015706 
0.924774 	 -0.004120 	 2.504394  	 2.508514 	 -1.109099  	 132.000000  	 -0.007580 	 2.500934 	 2.508514 	 -0.681674 	 140.000000 	 0.000000 
0.940431 	 -0.015546 	 2.522270  	 2.537816 	 -0.415209  	 103.000000  	 -0.020160 	 2.517657 	 2.537816 	 -0.072112 	 118.000000 	 0.015657 
0.940431 	 0.000600 	 2.538416  	 2.537816 	 -0.415209  	 103.000000  	 -0.004013 	 2.533803 	 2.537816 	 -0.072112 	 118.000000 	 0.000000 
0.956067 	 -0.011898 	 2.554562  	 2.566460 	 -0.623658  	 92.000000  	 -0.017088 	 2.549372 	 2.566460 	 -0.297261 	 109.000000 	 0.015636 
0.971659 	 -0.024266 	 2.570132  	 2.594398 	 -1.302198  	 122.000000  	 -0.029456 	 2.564942 	 2.594398 	 -0.920338 	 134.000000 	 0.015592 
0.971659 	 -0.009850 	 2.584548  	 2.594398 	 -1.302198  	 122.000000  	 -0.014463 	 2.579935 	 2.594398 	 -0.920338 	 134.000000 	 0.000000 
0.987281 	 -0.022792 	 2.598964  	 2.621757 	 -1.961308  	 151.000000  	 -0.026829 	 2.594928 	 2.621757 	 -1.557907 	 161.000000 	 0.015622 
